Unnamed: 0,Year,Player,Pos,Age,Tm,G,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,WS,BPM,VORP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS
165,1950.0,Mal McMullen,F-C,22.0,INO,58.0,,0.365,,,,,,,,0.6,,,0.324,,0.324,0.324,0.546,,87.0,,,,323.0
166,1950.0,Dick Mehen,PF,27.0,WAT,62.0,,0.47,,,,,,,,5.6,,,0.42,,0.42,0.42,0.705,,191.0,,,,892.0
167,1950.0,Ken Menke,G,27.0,WAT,6.0,,0.365,,,,,,,,0.0,,,0.353,,0.353,0.353,0.375,,7.0,,,,15.0
168,1950.0,Stan Miasek,C-F,25.0,CHS,68.0,,0.445,,,,,,,,5.8,,,0.381,,0.381,0.381,0.6609999999999999,,75.0,,,,498.0
169,1950.0,Ed Mikan,C,24.0,TOT,65.0,,0.361,,,,,,,,0.8,,,0.27699999999999997,,0.27699999999999997,0.27699999999999997,0.767,,42.0,,,,270.0
170,1950.0,Ed Mikan,C,24.0,CHS,21.0,,0.35100000000000003,,,,,,,,0.2,,,0.244,,0.244,0.244,0.7759999999999999,,14.0,,,,107.0
171,1950.0,Ed Mikan,C,24.0,ROC,44.0,,0.368,,,,,,,,0.6,,,0.299,,0.299,0.299,0.758,,28.0,,,,163.0
172,1950.0,George Mikan*,C,25.0,MNL,68.0,,0.48700000000000004,,,,,,,,21.1,,,0.40700000000000003,,0.40700000000000003,0.40700000000000003,0.779,,197.0,,,,1865.0
173,1950.0,Vern Mikkelsen*,PF,21.0,MNL,68.0,,0.466,,,,,,,,9.2,,,0.39899999999999997,,0.39899999999999997,0.39899999999999997,0.752,,123.0,,,,791.0
174,1950.0,Al Miksis,C,21.0,WAT,8.0,,0.446,,,,,,,,0.1,,,0.23800000000000002,,0.23800000000000002,0.23800000000000002,0.81,,4.0,,,,27.0
175,1950.0,Murray Mitchell,C,26.0,AND,2.0,,0.33299999999999996,,,,,,,,0.0,,,0.33299999999999996,,0.33299999999999996,0.33299999999999996,,,2.0,,,,2.0
176,1950.0,Leo Mogus,F-C,28.0,PHW,64.0,,0.496,,,,,,,,8.0,,,0.396,,0.396,0.396,0.727,,99.0,,,,562.0
177,1950.0,Max Morris,F-C,24.0,SHE,62.0,,0.445,,,,,,,,4.1,,,0.363,,0.363,0.363,0.667,,194.0,,,,781.0
178,1950.0,Joe Mullaney,G,24.0,BOS,37.0,,0.196,,,,,,,,-0.6,,,0.129,,0.129,0.129,0.8,,52.0,,,,30.0
179,1950.0,Jerry Nagel,G,21.0,FTW,14.0,,0.218,,,,,,,,-0.1,,,0.214,,0.214,0.214,0.25,,18.0,,,,13.0
180,1950.0,Jack Nichols,PF,23.0,TOT,67.0,,0.44,,,,,,,,6.7,,,0.366,,0.366,0.366,0.753,,142.0,,,,879.0
181,1950.0,Jack Nichols,PF,23.0,WSC,49.0,,0.434,,,,,,,,4.5,,,0.36200000000000004,,0.36200000000000004,0.36200000000000004,0.736,,81.0,,,,643.0
182,1950.0,Jack Nichols,PF,23.0,TRI,18.0,,0.456,,,,,,,,2.1,,,0.374,,0.374,0.374,0.8,,61.0,,,,236.0
183,1950.0,Richie Niemiera,G-F,28.0,TOT,60.0,,0.39399999999999996,,,,,,,,2.7,,,0.314,,0.314,0.314,0.748,,116.0,,,,324.0
184,1950.0,Richie Niemiera,G-F,28.0,FTW,31.0,,0.364,,,,,,,,0.8,,,0.285,,0.285,0.285,0.767,,61.0,,,,174.0
185,1950.0,Richie Niemiera,G-F,28.0,AND,29.0,,0.436,,,,,,,,1.9,,,0.35700000000000004,,0.35700000000000004,0.35700000000000004,0.727,,55.0,,,,150.0
186,1950.0,Paul Noel,F,25.0,NYK,65.0,,0.37799999999999995,,,,,,,,0.9,,,0.337,,0.337,0.337,0.609,,67.0,,,,249.0
187,1950.0,Jim Nolan,C,22.0,PHW,5.0,,0.19,,,,,,,,-0.2,,,0.19,,0.19,0.19,,,4.0,,,,8.0
188,1950.0,Johnny Norlander,F,28.0,WSC,40.0,,0.38,,,,,,,,0.6,,,0.33799999999999997,,0.33799999999999997,0.33799999999999997,0.624,,33.0,,,,251.0
189,1950.0,George Nostrand,C-F,26.0,TOT,55.0,,0.355,,,,,,,,0.4,,,0.306,,0.306,0.306,0.5660000000000001,,29.0,,,,212.0
190,1950.0,George Nostrand,C-F,26.0,BOS,18.0,,0.37,,,,,,,,0.2,,,0.3,,0.3,0.3,0.61,,17.0,,,,108.0
191,1950.0,George Nostrand,C-F,26.0,TRI,1.0,,0.49200000000000005,,,,,,,,0.1,,,0.5,,0.5,0.5,0.4,,1.0,,,,12.0
192,1950.0,George Nostrand,C-F,26.0,CHS,36.0,,0.32799999999999996,,,,,,,,0.1,,,0.29600000000000004,,0.29600000000000004,0.29600000000000004,0.514,,11.0,,,,92.0
193,1950.0,Mike Novak,C-F,34.0,TOT,60.0,,0.292,,,,,,,,0.6,,,0.248,,0.248,0.248,0.532,,61.0,,,,99.0
194,1950.0,Mike Novak,C-F,34.0,ROC,5.0,,0.131,,,,,,,,-0.1,,,0.091,,0.091,0.091,1.0,,4.0,,,,3.0
195,1950.0,Mike Novak,C-F,34.0,PHW,55.0,,0.303,,,,,,,,0.7,,,0.261,,0.261,0.261,0.522,,57.0,,,,96.0
196,1950.0,Dermie O'Connell,G,21.0,TOT,61.0,,0.29,,,,,,,,-2.5,,,0.261,,0.261,0.261,0.528,,91.0,,,,269.0
197,1950.0,Dermie O'Connell,G,21.0,BOS,37.0,,0.294,,,,,,,,-1.3,,,0.262,,0.262,0.262,0.569,,64.0,,,,177.0
198,1950.0,Dermie O'Connell,G,21.0,STB,24.0,,0.281,,,,,,,,-1.2,,,0.26,,0.26,0.26,0.452,,27.0,,,,92.0
199,1950.0,Andy O'Donnell,G,24.0,BLB,25.0,,0.38799999999999996,,,,,,,,0.3,,,0.35200000000000004,,0.35200000000000004,0.35200000000000004,0.778,,17.0,,,,90.0
200,1950.0,Dick O'Keefe,G-F,26.0,WSC,68.0,,0.38299999999999995,,,,,,,,2.1,,,0.306,,0.306,0.306,0.7390000000000001,,74.0,,,,474.0
201,1950.0,John Oldham,G,26.0,FTW,59.0,,0.364,,,,,,,,2.3,,,0.298,,0.298,0.298,0.71,,99.0,,,,357.0
202,1950.0,Gene Ollrich,G,27.0,WAT,14.0,,0.281,,,,,,,,-0.6,,,0.23600000000000002,,0.23600000000000002,0.23600000000000002,0.7140000000000001,,24.0,,,,44.0
203,1950.0,Johnny Orr,F,22.0,TOT,34.0,,0.37,,,,,,,,-0.1,,,0.33899999999999997,,0.33899999999999997,0.33899999999999997,0.857,,20.0,,,,92.0
204,1950.0,Johnny Orr,F,22.0,STB,21.0,,0.39899999999999997,,,,,,,,0.1,,,0.36200000000000004,,0.36200000000000004,0.36200000000000004,0.857,,6.0,,,,40.0
205,1950.0,Johnny Orr,F,22.0,WAT,13.0,,0.35100000000000003,,,,,,,,-0.2,,,0.324,,0.324,0.324,0.857,,14.0,,,,52.0
206,1950.0,Don Otten,C,28.0,TOT,64.0,,0.484,,,,,,,,8.5,,,0.373,,0.373,0.373,0.737,,91.0,,,,825.0
207,1950.0,Don Otten,C,28.0,TRI,46.0,,0.47200000000000003,,,,,,,,5.2,,,0.366,,0.366,0.366,0.7170000000000001,,73.0,,,,556.0
208,1950.0,Don Otten,C,28.0,WSC,18.0,,0.513,,,,,,,,3.3,,,0.391,,0.391,0.391,0.777,,18.0,,,,269.0
209,1950.0,Mac Otten,F-C,24.0,TOT,59.0,,0.37200000000000005,,,,,,,,0.3,,,0.32899999999999996,,0.32899999999999996,0.32899999999999996,0.494,,36.0,,,,142.0
210,1950.0,Mac Otten,F-C,24.0,TRI,12.0,,0.446,,,,,,,,0.4,,,0.353,,0.353,0.353,0.682,,11.0,,,,39.0
211,1950.0,Mac Otten,F-C,24.0,STB,47.0,,0.35,,,,,,,,-0.1,,,0.322,,0.322,0.322,0.424,,25.0,,,,103.0
212,1950.0,Red Owens,SG,24.0,TOT,61.0,,0.361,,,,,,,,1.7,,,0.299,,0.299,0.299,0.6729999999999999,,73.0,,,,240.0
213,1950.0,Red Owens,SG,24.0,TRI,26.0,,0.38,,,,,,,,0.5,,,0.307,,0.307,0.307,0.6779999999999999,,32.0,,,,124.0
214,1950.0,Red Owens,SG,24.0,AND,35.0,,0.342,,,,,,,,1.2,,,0.29100000000000004,,0.29100000000000004,0.29100000000000004,0.667,,41.0,,,,116.0
215,1950.0,Easy Parham,F-G,28.0,STB,66.0,,0.36200000000000004,,,,,,,,0.1,,,0.325,,0.325,0.325,0.494,,132.0,,,,362.0
216,1950.0,Jack Parkinson,G,25.0,INO,4.0,,0.121,,,,,,,,-0.2,,,0.083,,0.083,0.083,1.0,,2.0,,,,3.0
217,1950.0,Charlie Parsley,G,24.0,PHW,9.0,,0.32299999999999995,,,,,,,,0.0,,,0.258,,0.258,0.258,0.857,,8.0,,,,22.0
218,1950.0,Stan Patrick,F-G,27.0,TOT,53.0,,0.447,,,,,,,,1.6,,,0.395,,0.395,0.395,0.605,,74.0,,,,321.0
219,1950.0,Stan Patrick,F-G,27.0,WAT,34.0,,0.486,,,,,,,,1.7,,,0.42200000000000004,,0.42200000000000004,0.42200000000000004,0.648,,41.0,,,,228.0
220,1950.0,Stan Patrick,F-G,27.0,SHE,19.0,,0.375,,,,,,,,-0.1,,,0.34600000000000003,,0.34600000000000003,0.34600000000000003,0.48700000000000004,,33.0,,,,93.0
221,1950.0,Johnny Payak,SG,23.0,TOT,52.0,,0.389,,,,,,,,0.4,,,0.29600000000000004,,0.29600000000000004,0.29600000000000004,0.6990000000000001,,86.0,,,,317.0
222,1950.0,Johnny Payak,SG,23.0,PHW,17.0,,0.449,,,,,,,,0.5,,,0.375,,0.375,0.375,0.619,,8.0,,,,37.0
223,1950.0,Johnny Payak,SG,23.0,WAT,35.0,,0.38299999999999995,,,,,,,,-0.1,,,0.28800000000000003,,0.28800000000000003,0.28800000000000003,0.711,,78.0,,,,280.0
224,1950.0,Warren Perkins,G-F,27.0,TRI,60.0,,0.365,,,,,,,,1.3,,,0.303,,0.303,0.303,0.59,,114.0,,,,371.0
225,1950.0,Ed Peterson,C,25.0,SYR,62.0,,0.47200000000000003,,,,,,,,5.1,,,0.428,,0.428,0.428,0.6,,33.0,,,,445.0
226,1950.0,Jack Phelan,F,24.0,TOT,55.0,,0.36700000000000005,,,,,,,,-0.5,,,0.325,,0.325,0.325,0.578,,57.0,,,,226.0
227,1950.0,Jack Phelan,F,24.0,WAT,15.0,,0.38299999999999995,,,,,,,,-0.1,,,0.348,,0.348,0.348,0.542,,16.0,,,,61.0
228,1950.0,Jack Phelan,F,24.0,SHE,40.0,,0.36200000000000004,,,,,,,,-0.4,,,0.317,,0.317,0.317,0.591,,41.0,,,,165.0
229,1950.0,Andy Phillip*,G-F,27.0,CHS,65.0,,0.406,,,,,,,,7.7,,,0.349,,0.349,0.349,0.7040000000000001,,377.0,,,,758.0
230,1950.0,Jim Pollard*,SF,27.0,MNL,66.0,,0.39,,,,,,,,5.4,,,0.34600000000000003,,0.34600000000000003,0.34600000000000003,0.764,,252.0,,,,973.0
231,1950.0,John Pritchard,C,23.0,WAT,7.0,,0.325,,,,,,,,-0.2,,,0.31,,0.31,0.31,0.364,,8.0,,,,22.0
232,1950.0,Les Pugh,C-F,26.0,BLB,56.0,,0.377,,,,,,,,0.6,,,0.249,,0.249,0.249,0.846,,16.0,,,,251.0
233,1950.0,Don Putman,G,27.0,STB,57.0,,0.303,,,,,,,,-0.7,,,0.255,,0.255,0.255,0.635,,90.0,,,,135.0
234,1950.0,George Ratkovicz,PF,27.0,SYR,62.0,,0.452,,,,,,,,6.0,,,0.369,,0.369,0.369,0.606,,124.0,,,,535.0
235,1950.0,Don Ray,F-C,28.0,TRI,61.0,,0.38799999999999996,,,,,,,,1.3,,,0.32299999999999995,,0.32299999999999995,0.32299999999999995,0.698,,60.0,,,,364.0
236,1950.0,Chick Reiser,G-F,35.0,WSC,67.0,,0.4,,,,,,,,3.9,,,0.305,,0.305,0.305,0.835,,174.0,,,,606.0
237,1950.0,Arnie Risen*,C,25.0,ROC,62.0,,0.423,,,,,,,,4.6,,,0.344,,0.344,0.344,0.664,,92.0,,,,625.0
238,1950.0,Tex Ritter,G-F,25.0,NYK,62.0,,0.434,,,,,,,,2.3,,,0.337,,0.337,0.337,0.71,,51.0,,,,325.0
239,1950.0,Bill Roberts,C,24.0,STB,67.0,,0.38,,,,,,,,0.2,,,0.34700000000000003,,0.34700000000000003,0.34700000000000003,0.718,,24.0,,,,182.0
240,1950.0,Red Rocha,C,26.0,STB,65.0,,0.47100000000000003,,,,,,,,7.0,,,0.405,,0.405,0.405,0.703,,155.0,,,,770.0
241,1950.0,Kenny Rollins,PG,26.0,CHS,66.0,,0.385,,,,,,,,2.6,,,0.342,,0.342,0.342,0.742,,131.0,,,,354.0
242,1950.0,Bob Royer,G,22.0,DNN,42.0,,0.384,,,,,,,,0.0,,,0.33799999999999997,,0.33799999999999997,0.33799999999999997,0.7070000000000001,,85.0,,,,197.0
243,1950.0,Jerry Rullo,G,26.0,PHW,4.0,,0.371,,,,,,,,0.0,,,0.33299999999999996,,0.33299999999999996,0.33299999999999996,1.0,,2.0,,,,7.0
244,1950.0,Ed Sadowski,C,32.0,TOT,69.0,,0.401,,,,,,,,4.3,,,0.324,,0.324,0.324,0.735,,136.0,,,,872.0
245,1950.0,Ed Sadowski,C,32.0,PHW,17.0,,0.392,,,,,,,,1.2,,,0.307,,0.307,0.307,0.693,,39.0,,,,146.0
246,1950.0,Ed Sadowski,C,32.0,BLB,52.0,,0.40299999999999997,,,,,,,,3.1,,,0.32799999999999996,,0.32799999999999996,0.32799999999999996,0.745,,97.0,,,,726.0
247,1950.0,Kenny Sailors,G,29.0,DNN,57.0,,0.431,,,,,,,,3.7,,,0.349,,0.349,0.349,0.721,,229.0,,,,987.0
248,1950.0,Pep Saul,SG,25.0,ROC,49.0,,0.447,,,,,,,,1.5,,,0.40399999999999997,,0.40399999999999997,0.40399999999999997,0.723,,28.0,,,,182.0
249,1950.0,Herm Schaefer,G-F,31.0,MNL,65.0,,0.46,,,,,,,,5.4,,,0.389,,0.389,0.389,0.851,,203.0,,,,330.0
250,1950.0,Marv Schatzman,F,22.0,BLB,34.0,,0.293,,,,,,,,-0.9,,,0.247,,0.247,0.247,0.58,,38.0,,,,115.0
251,1950.0,Fred Schaus,F,24.0,FTW,68.0,,0.426,,,,,,,,8.4,,,0.35200000000000004,,0.35200000000000004,0.35200000000000004,0.818,,176.0,,,,972.0
252,1950.0,Dolph Schayes*,F-C,21.0,SYR,64.0,,0.48,,,,,,,,12.8,,,0.385,,0.385,0.385,0.774,,259.0,,,,1072.0
253,1950.0,Milt Schoon,C,27.0,SHE,62.0,,0.498,,,,,,,,4.0,,,0.41,,0.41,0.41,0.653,,84.0,,,,496.0
254,1950.0,Howie Schultz,PF,27.0,TOT,67.0,,0.348,,,,,,,,3.0,,,0.267,,0.267,0.267,0.695,,169.0,,,,554.0
255,1950.0,Howie Schultz,PF,27.0,AND,35.0,,0.366,,,,,,,,2.5,,,0.263,,0.263,0.263,0.731,,88.0,,,,283.0
256,1950.0,Howie Schultz,PF,27.0,FTW,32.0,,0.332,,,,,,,,0.5,,,0.27,,0.27,0.27,0.648,,81.0,,,,271.0
257,1950.0,Dick Schulz,F-G,33.0,TOT,50.0,,0.401,,,,,,,,0.8,,,0.297,,0.297,0.297,0.755,,66.0,,,,209.0
258,1950.0,Dick Schulz,F-G,33.0,WSC,13.0,,0.375,,,,,,,,0.2,,,0.267,,0.267,0.267,0.679,,10.0,,,,43.0
259,1950.0,Dick Schulz,F-G,33.0,TRI,8.0,,0.37799999999999995,,,,,,,,0.1,,,0.289,,0.289,0.289,0.7140000000000001,,8.0,,,,41.0
260,1950.0,Dick Schulz,F-G,33.0,SHE,29.0,,0.42,,,,,,,,0.4,,,0.311,,0.311,0.311,0.8029999999999999,,48.0,,,,125.0
261,1950.0,Fred Scolari,PG,27.0,WSC,66.0,,0.415,,,,,,,,5.4,,,0.34299999999999997,,0.34299999999999997,0.34299999999999997,0.8220000000000001,,175.0,,,,860.0
262,1950.0,Wayne See,G,26.0,WAT,61.0,,0.442,,,,,,,,1.6,,,0.373,,0.373,0.373,0.696,,143.0,,,,320.0
263,1950.0,Glen Selbo,G-F,23.0,SHE,13.0,,0.32899999999999996,,,,,,,,-0.2,,,0.196,,0.196,0.196,0.759,,23.0,,,,42.0
264,1950.0,Rollie Seltz,G-F,26.0,AND,34.0,,0.375,,,,,,,,1.8,,,0.301,,0.301,0.301,0.769,,64.0,,,,266.0
265,1950.0,Jim Seminoff,G-F,27.0,BOS,65.0,,0.42700000000000005,,,,,,,,3.6,,,0.3,,0.3,0.3,0.755,,249.0,,,,312.0
266,1950.0,George Senesky,PG,27.0,PHW,68.0,,0.379,,,,,,,,4.4,,,0.32,,0.32,0.32,0.7040000000000001,,264.0,,,,611.0
267,1950.0,Paul Seymour,G-F,22.0,SYR,62.0,,0.396,,,,,,,,3.8,,,0.33399999999999996,,0.33399999999999996,0.33399999999999996,0.716,,189.0,,,,476.0
268,1950.0,Carl Shaeffer,F-G,25.0,INO,43.0,,0.405,,,,,,,,0.8,,,0.369,,0.369,0.369,0.561,,40.0,,,,150.0
269,1950.0,Howie Shannon,G-F,26.0,BOS,67.0,,0.40399999999999997,,,,,,,,2.9,,,0.344,,0.344,0.344,0.7859999999999999,,174.0,,,,587.0
270,1950.0,Charley Shipp,G-F,36.0,WAT,23.0,,0.336,,,,,,,,-0.6,,,0.255,,0.255,0.255,0.725,,46.0,,,,107.0
271,1950.0,Connie Simmons,C-F,24.0,NYK,60.0,,0.395,,,,,,,,2.4,,,0.331,,0.331,0.331,0.662,,102.0,,,,680.0
272,1950.0,Belus Smawley,SG,31.0,STB,61.0,,0.43,,,,,,,,5.0,,,0.345,,0.345,0.345,0.828,,215.0,,,,834.0
273,1950.0,Jack Smiley,F-G,27.0,TOT,59.0,,0.36700000000000005,,,,,,,,0.2,,,0.26899999999999996,,0.26899999999999996,0.26899999999999996,0.677,,161.0,,,,332.0
274,1950.0,Jack Smiley,F-G,27.0,AND,12.0,,0.198,,,,,,,,-0.2,,,0.12,,0.12,0.12,0.5,,14.0,,,,24.0
275,1950.0,Jack Smiley,F-G,27.0,WAT,47.0,,0.39299999999999996,,,,,,,,0.4,,,0.293,,0.293,0.293,0.701,,147.0,,,,308.0
276,1950.0,Chips Sobek,G-F,29.0,SHE,60.0,,0.507,,,,,,,,3.1,,,0.37799999999999995,,0.37799999999999995,0.37799999999999995,0.7609999999999999,,95.0,,,,346.0
277,1950.0,Odie Spears,SF,24.0,CHS,68.0,,0.406,,,,,,,,5.6,,,0.35700000000000004,,0.35700000000000004,0.35700000000000004,0.687,,159.0,,,,712.0
278,1950.0,Art Spector,F,29.0,BOS,7.0,,0.182,,,,,,,,-0.2,,,0.16699999999999998,,0.16699999999999998,0.16699999999999998,0.25,,3.0,,,,5.0
279,1950.0,Ed Stanczak,F,28.0,AND,57.0,,0.45299999999999996,,,,,,,,6.2,,,0.349,,0.349,0.349,0.752,,67.0,,,,521.0
280,1950.0,Gene Stump,F-G,26.0,TOT,49.0,,0.344,,,,,,,,-0.2,,,0.29600000000000004,,0.29600000000000004,0.29600000000000004,0.685,,44.0,,,,163.0
281,1950.0,Gene Stump,F-G,26.0,MNL,23.0,,0.302,,,,,,,,0.0,,,0.284,,0.284,0.284,0.5,,23.0,,,,61.0
282,1950.0,Gene Stump,F-G,26.0,WAT,26.0,,0.376,,,,,,,,-0.1,,,0.305,,0.305,0.305,0.75,,21.0,,,,102.0
283,1950.0,Mike Todorovich,F-C,26.0,TOT,65.0,,0.39,,,,,,,,3.0,,,0.309,,0.309,0.309,0.7190000000000001,,207.0,,,,792.0
284,1950.0,Mike Todorovich,F-C,26.0,STB,14.0,,0.345,,,,,,,,-0.3,,,0.267,,0.267,0.267,0.625,,19.0,,,,97.0
285,1950.0,Mike Todorovich,F-C,26.0,TRI,51.0,,0.39799999999999996,,,,,,,,3.3,,,0.315,,0.315,0.315,0.736,,188.0,,,,695.0
286,1950.0,Jack Toomay,C-F,27.0,DNN,62.0,,0.47100000000000003,,,,,,,,3.6,,,0.397,,0.397,0.397,0.705,,94.0,,,,594.0
287,1950.0,Bob Tough,G-F,29.0,TOT,29.0,,0.331,,,,,,,,-0.6,,,0.281,,0.281,0.281,0.675,,38.0,,,,113.0
288,1950.0,Bob Tough,G-F,29.0,BLB,8.0,,0.324,,,,,,,,-0.1,,,0.282,,0.282,0.282,0.833,,2.0,,,,27.0
289,1950.0,Bob Tough,G-F,29.0,WAT,21.0,,0.33299999999999996,,,,,,,,-0.5,,,0.281,,0.281,0.281,0.647,,36.0,,,,86.0
290,1950.0,Blackie Towery,F-C,29.0,BLB,68.0,,0.389,,,,,,,,2.6,,,0.327,,0.327,0.327,0.757,,142.0,,,,597.0
291,1950.0,Dick Triptow,G-F,27.0,BLB,4.0,,0.17,,,,,,,,-0.1,,,0.0,,0.0,0.0,1.0,,1.0,,,,2.0
292,1950.0,Butch Van,G-F,27.0,NYK,56.0,,0.456,,,,,,,,2.3,,,0.32899999999999996,,0.32899999999999996,0.32899999999999996,0.716,,78.0,,,,206.0
293,1950.0,Gene Vance,G-F,26.0,TRI,35.0,,0.405,,,,,,,,2.2,,,0.33799999999999997,,0.33799999999999997,0.33799999999999997,0.7170000000000001,,121.0,,,,306.0
294,1950.0,Ernie Vandeweghe,F-G,21.0,NYK,42.0,,0.466,,,,,,,,3.9,,,0.42100000000000004,,0.42100000000000004,0.42100000000000004,0.664,,78.0,,,,421.0
295,1950.0,Floyd Volker,F-C,28.0,TOT,54.0,,0.34,,,,,,,,-2.0,,,0.309,,0.309,0.309,0.55,,112.0,,,,397.0
296,1950.0,Floyd Volker,F-C,28.0,INO,17.0,,0.337,,,,,,,,-0.1,,,0.321,,0.321,0.321,0.389,,7.0,,,,41.0
297,1950.0,Floyd Volker,F-C,28.0,DNN,37.0,,0.34,,,,,,,,-1.9,,,0.308,,0.308,0.308,0.5770000000000001,,105.0,,,,356.0
298,1950.0,Whitey Von,G-F,27.0,TOT,59.0,,0.405,,,,,,,,2.3,,,0.35700000000000004,,0.35700000000000004,0.35700000000000004,0.635,,143.0,,,,313.0
299,1950.0,Whitey Von,G-F,27.0,TRI,26.0,,0.4,,,,,,,,0.6,,,0.345,,0.345,0.345,0.63,,36.0,,,,109.0
300,1950.0,Whitey Von,G-F,27.0,BLB,33.0,,0.40700000000000003,,,,,,,,1.7,,,0.364,,0.364,0.364,0.638,,107.0,,,,204.0
301,1950.0,Clint Wager,C-F,30.0,FTW,63.0,,0.32,,,,,,,,1.5,,,0.281,,0.281,0.281,0.617,,90.0,,,,143.0
302,1950.0,Danny Wagner,G,27.0,SHE,11.0,,0.49700000000000005,,,,,,,,0.6,,,0.35200000000000004,,0.35200000000000004,0.35200000000000004,0.8859999999999999,,18.0,,,,69.0
303,1950.0,Brady Walker,PF,28.0,BOS,68.0,,0.401,,,,,,,,1.9,,,0.374,,0.374,0.374,0.632,,109.0,,,,508.0
304,1950.0,Paul Walther,SG,22.0,TOT,53.0,,0.431,,,,,,,,2.2,,,0.39299999999999996,,0.39299999999999996,0.39299999999999996,0.578,,56.0,,,,291.0
305,1950.0,Paul Walther,SG,22.0,MNL,22.0,,0.42,,,,,,,,0.8,,,0.4,,0.4,0.4,0.524,,10.0,,,,75.0
306,1950.0,Paul Walther,SG,22.0,INO,31.0,,0.434,,,,,,,,1.4,,,0.39,,0.39,0.39,0.591,,46.0,,,,216.0
307,1950.0,Bobby Wanzer*,G,28.0,ROC,67.0,,0.515,,,,,,,,10.5,,,0.414,,0.414,0.414,0.8059999999999999,,214.0,,,,791.0
308,1950.0,Murray Wier,G,23.0,TRI,56.0,,0.38799999999999996,,,,,,,,1.6,,,0.327,,0.327,0.327,0.693,,107.0,,,,429.0
309,1950.0,D.C. Wilcutt,G,26.0,STB,37.0,,0.42100000000000004,,,,,,,,0.6,,,0.32899999999999996,,0.32899999999999996,0.32899999999999996,0.69,,49.0,,,,77.0
310,1950.0,Bob Wood,G,28.0,SHE,6.0,,0.242,,,,,,,,-0.2,,,0.214,,0.214,0.214,1.0,,1.0,,,,7.0
311,1950.0,Max Zaslofsky,SG,24.0,CHS,68.0,,0.429,,,,,,,,8.4,,,0.35100000000000003,,0.35100000000000003,0.35100000000000003,0.843,,155.0,,,,1115.0
312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,1951.0,Paul Arizin*,SF,22.0,PHW,65.0,,0.512,,,,,,,,13.7,,,0.40700000000000003,,0.40700000000000003,0.40700000000000003,0.7929999999999999,640.0,138.0,,,,1121.0
314,1951.0,Curly Armstrong,G-F,32.0,FTW,38.0,,0.37200000000000005,,,,,,,,0.6,,,0.31,,0.31,0.31,0.644,89.0,77.0,,,,202.0
315,1951.0,Cliff Barker,SG,30.0,INO,56.0,,0.322,,,,,,,,-0.2,,,0.252,,0.252,0.252,0.649,100.0,115.0,,,,152.0
316,1951.0,Leo Barnhorst,SF,26.0,INO,68.0,,0.377,,,,,,,,1.3,,,0.34600000000000003,,0.34600000000000003,0.34600000000000003,0.6890000000000001,296.0,218.0,,,,546.0
317,1951.0,Ed Bartels,F,25.0,WSC,17.0,,0.307,,,,,,,,-0.5,,,0.247,,0.247,0.247,0.522,84.0,12.0,,,,72.0
318,1951.0,Ed Beach,F,22.0,TOT,12.0,,0.262,,,,,,,,-0.3,,,0.21100000000000002,,0.21100000000000002,0.21100000000000002,0.667,25.0,3.0,,,,22.0
319,1951.0,Ed Beach,F,22.0,MNL,11.0,,0.282,,,,,,,,-0.2,,,0.22899999999999998,,0.22899999999999998,0.22899999999999998,0.667,25.0,2.0,,,,22.0
320,1951.0,Ed Beach,F,22.0,TRI,1.0,,0.0,,,,,,,,-0.1,,,0.0,,0.0,0.0,,0.0,1.0,,,,0.0
321,1951.0,Ralph Beard,G,23.0,INO,66.0,,0.435,,,,,,,,6.5,,,0.368,,0.368,0.368,0.775,251.0,318.0,,,,1111.0
322,1951.0,Leon Blevins,G,24.0,INO,2.0,,0.225,,,,,,,,0.0,,,0.25,,0.25,0.25,0.0,2.0,1.0,,,,2.0
323,1951.0,Nelson Bobb,PG,26.0,PHW,53.0,,0.384,,,,,,,,1.1,,,0.32899999999999996,,0.32899999999999996,0.32899999999999996,0.557,101.0,82.0,,,,148.0
324,1951.0,Ike Borsavage,C-F,26.0,PHW,24.0,,0.391,,,,,,,,0.1,,,0.35100000000000003,,0.35100000000000003,0.35100000000000003,0.667,24.0,4.0,,,,64.0
325,1951.0,Vince Boryla,SF,23.0,NYK,66.0,,0.485,,,,,,,,7.4,,,0.406,,0.406,0.406,0.8370000000000001,249.0,182.0,,,,982.0
326,1951.0,Harry Boykoff,C,28.0,TOT,48.0,,0.429,,,,,,,,1.7,,,0.375,,0.375,0.375,0.74,220.0,60.0,,,,326.0
327,1951.0,Harry Boykoff,C,28.0,BOS,32.0,,0.436,,,,,,,,1.0,,,0.384,,0.384,0.384,0.7140000000000001,135.0,40.0,,,,201.0
328,1951.0,Harry Boykoff,C,28.0,TRI,16.0,,0.419,,,,,,,,0.7,,,0.361,,0.361,0.361,0.784,85.0,20.0,,,,125.0
329,1951.0,Frankie Brian,G,27.0,TRI,68.0,,0.424,,,,,,,,5.6,,,0.322,,0.322,0.322,0.823,244.0,266.0,,,,1144.0
330,1951.0,Walt Budko,PF,25.0,BLB,64.0,,0.441,,,,,,,,4.0,,,0.35600000000000004,,0.35600000000000004,0.35600000000000004,0.7440000000000001,452.0,135.0,,,,496.0
